Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,27
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49655,c2b3_16-R2,F,TBD,,,,,1941,Targeted Proteomics,49696,c2b3_16-R2,AHR_ECOLI,,2018-03-14 23:48:02.585373+00:00,hours,,6076
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49654,c2b3_16-R1,F,TBD,,,,,1941,Targeted Proteomics,49695,c2b3_16-R1,AHR_ECOLI,,2018-03-14 23:48:02.414787+00:00,hours,,5982
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49654,c2b3_16-R1,F,TBD,,,,,1941,Targeted Proteomics,49695,c2b3_16-R1,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:02.557361+00:00,hours,,972
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49652,c2b3_15-R2,F,TBD,,,,,1941,Targeted Proteomics,49693,c2b3_15-R2,AHR_ECOLI,,2018-03-14 23:48:02.024104+00:00,hours,,7013
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49652,c2b3_15-R2,F,TBD,,,,,1941,Targeted Proteomics,49693,c2b3_15-R2,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:02.212662+00:00,hours,,3598
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49651,c2b3_15-R1,F,TBD,,,,,1941,Targeted Proteomics,49692,c2b3_15-R1,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:01.979774+00:00,hours,,4666
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49650,c2b3_11-R3,F,TBD,,,,,1941,Targeted Proteomics,49691,c2b3_11-R3,AHR_ECOLI,,2018-03-14 23:48:01.538609+00:00,hours,,350
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49648,c2b3_11-R1,F,TBD,,,,,1941,Targeted Proteomics,49689,c2b3_11-R1,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:01.277749+00:00,hours,,123592
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49646,c2b3_10-R2,F,TBD,,,,,1941,Targeted Proteomics,49687,c2b3_10-R2,AHR_ECOLI,,2018-03-14 23:48:00.787913+00:00,hours,,2666
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49644,c2b3_8-R3,F,TBD,,,,,1941,Targeted Proteomics,49724,c2b3_8-R3,AHR_ECOLI,,2018-03-14 23:48:08.026813+00:00,hours,,4199
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49643,c2b3_8-R2,F,TBD,,,,,1941,Targeted Proteomics,49723,c2b3_8-R2,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:07.997732+00:00,hours,,354072
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49640,c2b3_7-R2,F,TBD,,,,,1941,Targeted Proteomics,49720,c2b3_7-R2,AHR_ECOLI,,2018-03-14 23:48:07.344346+00:00,hours,,1954
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49639,c2b3_7-R1,F,TBD,,,,,1941,Targeted Proteomics,49719,c2b3_7-R1,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:07.301891+00:00,hours,,680036
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49637,c2b3_5-R2,F,TBD,,,,,1941,Targeted Proteomics,49717,c2b3_5-R2,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:06.766688+00:00,hours,,498307
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49635,c1_tak32-R3,F,JBEI-17826,,,,,1941,Targeted Proteomics,49682,c1_tak32-R3,AHR_ECOLI,,2018-03-14 23:47:59.843257+00:00,hours,,4796
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49656,c2b3_16-R3,F,TBD,,,,,1941,Targeted Proteomics,49697,c2b3_16-R3,AHR_ECOLI,,2018-03-14 23:48:02.759388+00:00,hours,,6608
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49655,c2b3_16-R2,F,TBD,,,,,1941,Targeted Proteomics,49696,c2b3_16-R2,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:02.731035+00:00,hours,,2806
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49653,c2b3_15-R3,F,TBD,,,,,1941,Targeted Proteomics,49694,c2b3_15-R3,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:02.384979+00:00,hours,,2006
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49651,c2b3_15-R1,F,TBD,,,,,1941,Targeted Proteomics,49692,c2b3_15-R1,AHR_ECOLI,,2018-03-14 23:48:01.758066+00:00,hours,,5622
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49648,c2b3_11-R1,F,TBD,,,,,1941,Targeted Proteomics,49689,c2b3_11-R1,AHR_ECOLI,,2018-03-14 23:48:01.125853+00:00,hours,,0
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49645,c2b3_10-R1,F,TBD,,,,,1941,Targeted Proteomics,49686,c2b3_10-R1,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:00.760046+00:00,hours,,451135
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49641,c2b3_7-R3,F,TBD,,,,,1941,Targeted Proteomics,49721,c2b3_7-R3,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:07.660900+00:00,hours,,748479
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49637,c2b3_5-R2,F,TBD,,,,,1941,Targeted Proteomics,49717,c2b3_5-R2,AHR_ECOLI,,2018-03-14 23:48:06.584835+00:00,hours,,5006
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49657,c2b3_17-R1,F,TBD,,,,,1941,Targeted Proteomics,49698,c2b3_17-R1,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:03.138272+00:00,hours,,2752
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49653,c2b3_15-R3,F,TBD,,,,,1941,Targeted Proteomics,49694,c2b3_15-R3,AHR_ECOLI,,2018-03-14 23:48:02.242799+00:00,hours,,6996
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49649,c2b3_11-R2,F,TBD,,,,,1941,Targeted Proteomics,49690,c2b3_11-R2,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:01.509798+00:00,hours,,116441
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49641,c2b3_7-R3,F,TBD,,,,,1941,Targeted Proteomics,49721,c2b3_7-R3,AHR_ECOLI,,2018-03-14 23:48:07.518776+00:00,hours,,2749
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49657,c2b3_17-R1,F,TBD,,,,,1941,Targeted Proteomics,49698,c2b3_17-R1,AHR_ECOLI,,2018-03-14 23:48:02.960205+00:00,hours,,7410
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49649,c2b3_11-R2,F,TBD,,,,,1941,Targeted Proteomics,49690,c2b3_11-R2,AHR_ECOLI,,2018-03-14 23:48:01.321377+00:00,hours,,492
